metric_name,ablation_type,boot_idx,beta_x1_restricted,beta_x1_full,beta_x2,r2_restricted,r2_full,delta_r2,partial_r2_x2,cohen_f2_x2,n_boot_rows,n_group_rows
foreground_ssim,GridDistortion,295,-0.14982047765694023,-0.14925101838203006,,0.027983610412210536,0.21452408446919646,0.18654047405698593,0.1919108320139474,0.23748719772130364,31860,63720
foreground_ssim,GridDistortion,296,-0.1391515188417484,-0.1380180476892408,,0.024181405236416875,0.2157461026081462,0.19156469737172932,0.19631179237585725,0.2442636217796361,31860,63720
foreground_ssim,GridDistortion,297,-0.14461801689727494,-0.14532538459956343,,0.026197601450564045,0.2124729012467751,0.18627529979621105,0.19128654855819255,0.2365319239060004,31860,63720
foreground_ssim,GridDistortion,298,-0.1372098203728098,-0.13932392018326395,,0.023479379940423928,0.20778282416420146,0.18430344422377753,0.18873482078907197,0.23264257560350823,31860,63720
foreground_ssim,GridDistortion,299,-0.13832981883403295,-0.13979369939523223,,0.023915459367831904,0.21588707104946636,0.19197161168163446,0.19667518917705906,0.24482648429043458,31860,63720
foreground_psnr,GridDistortion,0,-2.8773544764211936,-2.819951447027801,,0.008924304091705637,0.1926616215767184,0.18373731748501276,0.1853918103769283,0.22758402473551262,31860,63720
foreground_psnr,GridDistortion,1,-2.7616966377164047,-2.733563755530515,,0.008196394671636575,0.19345282613432668,0.1852564314626901,0.18678741483436728,0.22969075767109898,31860,63720
foreground_psnr,GridDistortion,2,-2.604205862252643,-2.503164300139976,,0.0074090541320545045,0.19612230702963884,0.18871325289758434,0.19012187616981427,0.2347536877162011,31860,63720
foreground_psnr,GridDistortion,3,-2.8136309784658082,-2.8672882793613095,,0.00847738074520854,0.19632140335695236,0.18784402261174382,0.18945006292738295,0.23373027899009036,31860,63720
foreground_psnr,GridDistortion,4,-2.9097563382351295,-2.7479311799424777,,0.009260993254324834,0.19827062485399582,0.189009631599671,0.19077641065180162,0.23575240905355396,31860,63720
foreground_psnr,GridDistortion,5,-3.0075549719382257,-2.9996129102472877,,0.0097479206798462,0.1983537988521472,0.188605878172301,0.19046249143125882,0.2352732139218548,31860,63720
foreground_psnr,GridDistortion,6,-2.9655102956708492,-2.97695280773677,,0.009559069882209448,0.19753712222039566,0.1879780523381862,0.1897922901023794,0.23425139971373754,31860,63720
foreground_psnr,GridDistortion,7,-3.0558515912275577,-2.9340472652565057,,0.010182380131704583,0.19549435092686362,0.18531197079515904,0.1872182986799291,0.23034265950606472,31860,63720
foreground_psnr,GridDistortion,8,-2.7570218433196834,-2.854095377058182,,0.008209005133165581,0.19106380779982168,0.1828548026666561,0.18436828284693954,0.2260435426548539,31860,63720
foreground_psnr,GridDistortion,9,-3.0670674012454744,-3.134058104771455,,0.010079682977570448,0.20057385506926562,0.19049417209169517,0.19243384423574666,0.23828864404753786,31860,63720
foreground_psnr,GridDistortion,10,-2.850304588363823,-2.793540057867185,,0.008736615871235087,0.19092122757890095,0.18218461170766587,0.18379031710910057,0.2251753697139946,31860,63720
foreground_psnr,GridDistortion,11,-2.7770272318399183,-2.8098062468543494,,0.00841011820816917,0.1960888830023071,0.18767876479413792,0.18927055251410704,0.23345710841149686,31860,63720
foreground_psnr,GridDistortion,12,-2.7618788353172548,-2.752958675038052,,0.00829113063977116,0.19052826232249898,0.18223713168272782,0.18376071578374872,0.2251309381172395,31860,63720
foreground_psnr,GridDistortion,13,-3.0081167671119227,-2.9156229316288393,,0.009931627477229643,0.1966275013813774,0.18669587390414777,0.18856866766527683,0.23239017295857936,31860,63720
foreground_psnr,GridDistortion,14,-2.9616076588948843,-2.980718230241366,,0.009427325952353627,0.19592543066560708,0.18649810471325345,0.18827301580124442,0.23194130473201663,31860,63720
foreground_psnr,GridDistortion,15,-2.9528351085419597,-2.8954477085991797,,0.00931184749024283,0.19520425092549398,0.18589240343525115,0.18763967547640611,0.23098084656761983,31860,63720
foreground_psnr,GridDistortion,16,-2.976446970876877,-2.993662269558109,,0.009606388146180422,0.19464747478863176,0.18504108664245134,0.18683590486421986,0.2297640857261688,31860,63720
foreground_psnr,GridDistortion,17,-2.964418895659194,-3.0031086380798944,,0.00952086521734663,0.19238254612050343,0.1828616809031568,0.1846194174936186,0.22642116019751268,31860,63720
foreground_psnr,GridDistortion,18,-2.6093500507687217,-2.631739577146518,,0.007543297782050984,0.1843803275427729,0.1768370297607219,0.1781811028788715,0.216813100189164,31860,63720
foreground_psnr,GridDistortion,19,-2.8935603085259234,-2.945100311454591,,0.008963001249173375,0.19575247921948757,0.1867894779703142,0.18847881381397155,0.23225371933883898,31860,63720
foreground_psnr,GridDistortion,20,-2.6889555336771456,-2.6243005574095237,,0.00789701961320588,0.19196559065932617,0.1840685710461203,0.18553373458706568,0.22779793647192997,31860,63720
foreground_psnr,GridDistortion,21,-2.9561000063473584,-2.9420585989885195,,0.009426071932047253,0.19411156713717992,0.18468549520513267,0.18644291957627956,0.22917005341429214,31860,63720
foreground_psnr,GridDistortion,22,-2.788606380601294,-2.811983336742591,,0.008453060889546893,0.19452411394160318,0.1860710530520563,0.18765733190501932,0.23100760217986982,31860,63720
foreground_psnr,GridDistortion,23,-2.8952475636917443,-2.8057611714940935,,0.009007999834044766,0.19176393325708618,0.18275593342304142,0.18441716319852877,0.22611702316072585,31860,63720
foreground_psnr,GridDistortion,24,-3.020961948716391,-3.1013266576194956,,0.009758932254128494,0.1976542504601002,0.18789531820597172,0.18974704678092774,0.23418248094879188,31860,63720
foreground_psnr,GridDistortion,25,-2.7102445375967523,-2.5977572277545695,,0.007984593840491772,0.19492514312651188,0.1869405492860201,0.18844520773093876,0.23220269232106514,31860,63720
foreground_psnr,GridDistortion,26,-2.563873573918659,-2.731887880280218,,0.007093878248809582,0.1959434087362597,0.18884953048745012,0.19019877745780825,0.2348709438357246,31860,63720
foreground_psnr,GridDistortion,27,-2.4219371788127884,-2.5797528937497165,,0.00631235713817091,0.18594872342811997,0.17963636628994906,0.18077749842253724,0.22066959595767838,31860,63720
foreground_psnr,GridDistortion,28,-2.937831565865367,-2.9439682908049076,,0.0093659214003462,0.1905555013646174,0.1811895799642712,0.1829026316360913,0.22384435284906268,31860,63720
foreground_psnr,GridDistortion,29,-2.7053498072794118,-2.6669241583317707,,0.007841287247508433,0.18916303392298406,0.18132174667547563,0.18275477939657925,0.22362294056812043,31860,63720
foreground_psnr,GridDistortion,30,-2.6637239755100515,-2.6592156551481305,,0.007635630290108497,0.19008478253309524,0.18244915224298675,0.18385298566929006,0.22526944587313188,31860,63720
foreground_psnr,GridDistortion,31,-3.0407362901025388,-3.0452110346308237,,0.009975948319831285,0.19883322801901882,0.18885727969918753,0.19076029453898424,0.2357277988853871,31860,63720
foreground_psnr,GridDistortion,32,-2.744225435512616,-2.854909639582774,,0.008147584416659526,0.1948981780488066,0.18675059363214708,0.18828465878395126,0.23195897530023005,31860,63720
foreground_psnr,GridDistortion,33,-2.645865969794451,-2.814779149302182,,0.007628602141005136,0.19401606558696305,0.1863874634459579,0.18782026955642017,0.231254564126884,31860,63720
foreground_psnr,GridDistortion,34,-2.897004012047448,-2.9661489103959324,,0.00898987654201333,0.19840746652020902,0.1894175899781957,0.19113587792347708,0.2363015897315255,31860,63720
foreground_psnr,GridDistortion,35,-2.608091817084186,-2.635278663886153,,0.007445867783360427,0.19414800205977356,0.18670213427641313,0.18810272227617167,0.23168290797023208,31860,63720
foreground_psnr,GridDistortion,36,-2.8755130669111155,-2.8384204761165774,,0.009145297303864486,0.18626444636531703,0.17711914906145254,0.17875390668228933,0.21766180458789208,31860,63720
foreground_psnr,GridDistortion,37,-2.7467623940211148,-2.7756310212508764,,0.008117256413229468,0.191849912835108,0.18373265642187853,0.1852362666956767,0.2273496709830712,31860,63720
foreground_psnr,GridDistortion,38,-2.874478394316662,-2.855386639784175,,0.008886903482622999,0.19376375842656424,0.18487685494394124,0.1865345696606884,0.2293085393719575,31860,63720
foreground_psnr,GridDistortion,39,-2.8022298108570265,-2.8071903388218464,,0.008449658772666124,0.1968739048079824,0.18842424603531627,0.1900299341353522,0.23461352726967033,31860,63720
foreground_psnr,GridDistortion,40,-2.9568620720949417,-2.894646452195043,,0.00955759519330679,0.19193698046622598,0.1823793852729192,0.18413931429815403,0.2256994576711927,31860,63720
foreground_psnr,GridDistortion,41,-2.9263239453831336,-2.8914856741997443,,0.009356424371743888,0.18492571971127014,0.17556929533952625,0.1772275111441388,0.2154028161425153,31860,63720
foreground_psnr,GridDistortion,42,-2.908879530065402,-2.8627534120003837,,0.009108091375750638,0.19316340882391025,0.18405531744815962,0.18574711918245587,0.22811969543903604,31860,63720
foreground_psnr,GridDistortion,43,-2.6990823112149696,-2.817651928810914,,0.007942192020902739,0.1942982308172243,0.18635603879632157,0.18784796339231888,0.2312965490758978,31860,63720
foreground_psnr,GridDistortion,44,-2.6265756468817956,-2.7720806059275493,,0.00740207451677688,0.1956458417104613,0.1882437671936844,0.18964755250928247,0.2340309492450257,31860,63720
foreground_psnr,GridDistortion,45,-2.895826515942134,-2.944670029993591,,0.009095026708239029,0.2012738003253569,0.19217877361711788,0.19394268754016333,0.24060657293500687,31860,63720
foreground_psnr,GridDistortion,46,-2.988752484350011,-2.995861078674351,,0.00971645955842293,0.1992769522775737,0.18956049271915076,0.1914204215033443,0.2367366510285122,31860,63720
foreground_psnr,GridDistortion,47,-2.967111761882499,-2.959382621648746,,0.009533517466809638,0.19073691403723636,0.18120339657042672,0.18294753004360714,0.2239116051547721,31860,63720
foreground_psnr,GridDistortion,48,-2.6718456155151498,-2.6857326307978306,,0.007654741046617453,0.19871679755958294,0.19106205651296548,0.1925358687302813,0.2384451039670618,31860,63720
foreground_psnr,GridDistortion,49,-3.1471577167408453,-3.140578334169166,,0.010844181679670495,0.19465594281562315,0.18381176113595266,0.18582690182026187,0.22824004162716566,31860,63720
foreground_psnr,GridDistortion,50,-2.8326808523678495,-2.973755447566742,,0.008702774551356263,0.20022346743123853,0.19152069287988227,0.19320208708664888,0.23946775765568754,31860,63720
foreground_psnr,GridDistortion,51,-2.9144466846907067,-2.9173365477531443,,0.009164029749698765,0.19582720534139253,0.18666317559169376,0.18838958333793596,0.2321182422876382,31860,63720
foreground_psnr,GridDistortion,52,-2.543229202055965,-2.6512350786808008,,0.006902011763536886,0.19554756512885774,0.18864555336532085,0.18995663630365053,0.2345018116522181,31860,63720
foreground_psnr,GridDistortion,53,-2.580992259711488,-2.6717627106002206,,0.007259172420432725,0.18809750125623015,0.18083832883579742,0.18216066450767926,0.22273404641025574,31860,63720
foreground_psnr,GridDistortion,54,-2.9923951395024275,-2.978931523111023,,0.009609601703722825,0.19802225262707862,0.1884126509233558,0.1902407891347426,0.23493501102810962,31860,63720
foreground_psnr,GridDistortion,55,-3.2278614097995013,-3.0722009280841727,,0.011255096189075275,0.19843835723585146,0.18718326104677618,0.18931400842149956,0.2335232264873395,31860,63720
foreground_psnr,GridDistortion,56,-3.1821223022210066,-3.1656721597912547,,0.011053219431385153,0.19223683163811123,0.18118361220672607,0.1832086577020362,0.22430288889521807,31860,63720
foreground_psnr,GridDistortion,57,-3.018545341141606,-3.0508973284819754,,0.009714927297094667,0.1962283244600147,0.18651339716292004,0.1883431370462309,0.23204773549356247,31860,63720
foreground_psnr,GridDistortion,58,-2.972371967606846,-2.9659638846311562,,0.009428079157561386,0.20182693558450926,0.19239885642694787,0.19423007292930428,0.24104904688539355,31860,63720
foreground_psnr,GridDistortion,59,-2.7223335674536493,-2.8163259122253193,,0.008017021955734394,0.1955791797013251,0.1875621577455907,0.18907800022473878,0.23316422575431403,31860,63720
foreground_psnr,GridDistortion,60,-3.08188122249618,-2.921179785584915,,0.010244414277369773,0.1980378557818938,0.18779344150452404,0.18973718786079313,0.23416746396130472,31860,63720
foreground_psnr,GridDistortion,61,-2.7055005620806893,-2.6780168300193967,,0.00797173915525129,0.19154235317129187,0.18357061401604058,0.18504575047057975,0.22706274686883454,31860,63720
foreground_psnr,GridDistortion,62,-2.892191402747542,-2.9483156619978614,,0.009171874112515632,0.1899981032609389,0.18082622914842328,0.18250009706421816,0.2232417354532143,31860,63720
foreground_psnr,GridDistortion,63,-3.1678268940113132,-3.057469513052791,,0.010774630946012387,0.1958778483203848,0.1851032173743724,0.18711935941492244,0.23019290910931492,31860,63720
foreground_psnr,GridDistortion,64,-2.799097607959864,-2.8072520356372457,,0.008428743731927812,0.1983046706625644,0.1898759269306366,0.19148994661791957,0.23684300005534564,31860,63720
foreground_psnr,GridDistortion,65,-2.892966654003094,-2.7566957227893685,,0.009152288883593651,0.19129566757741157,0.18214337869381791,0.18382580557065992,0.22522864215180052,31860,63720
foreground_psnr,GridDistortion,66,-2.995599088291697,-2.993981546742044,,0.009544803548569458,0.1906276561302408,0.18108285258167134,0.18282790905681434,0.22373244397736727,31860,63720
foreground_psnr,GridDistortion,67,-2.8960895818148598,-2.8870102133235696,,0.00899786990301521,0.19574495239814815,0.18674708249513294,0.18844266507969754,0.2321988317660923,31860,63720
foreground_psnr,GridDistortion,68,-2.9347381313128222,-2.839349680488762,,0.0093321433626401,0.19369909054232382,0.18436694717968372,0.18610369352800388,0.22865774429510474,31860,63720
foreground_psnr,GridDistortion,69,-2.6233625047595477,-2.69704193686313,,0.007553492624280622,0.18933453209248585,0.18178103946820523,0.18316457170964354,0.2242368111934231,31860,63720
foreground_psnr,GridDistortion,70,-3.008126417821397,-2.9977302887583974,,0.00982456067690951,0.19096485043958178,0.18114028976267227,0.18293757102933642,0.22389668713540217,31860,63720
foreground_psnr,GridDistortion,71,-2.810094600881057,-2.797328187586677,,0.008600876975278893,0.19771070230754428,0.1891098253322654,0.19075044645520614,0.23571276081605852,31860,63720
foreground_psnr,GridDistortion,72,-2.834654034162671,-2.782387387739806,,0.008727084127458373,0.18813765961977436,0.17941057549231598,0.18099009124484614,0.22098644877195717,31860,63720
foreground_psnr,GridDistortion,73,-3.0130180118056575,-2.9372986368805982,,0.009943362321723437,0.1930209487925615,0.18307758647083805,0.18491627600231286,0.22686783033203786,31860,63720
foreground_psnr,GridDistortion,74,-2.835004342682235,-2.911684609871612,,0.00861483967070531,0.19674925358617468,0.18813441391546937,0.18976924554022914,0.23421629516736825,31860,63720
foreground_psnr,GridDistortion,75,-2.693932146132774,-2.666186041066447,,0.00784647503974567,0.19308866704708494,0.18524219200733927,0.18670718527635133,0.22956945136640997,31860,63720
foreground_psnr,GridDistortion,76,-3.1590483964478837,-3.057030682379012,,0.010881393200791734,0.198136439290735,0.18725504608994326,0.1893150576712952,0.23352482300643798,31860,63720
foreground_psnr,GridDistortion,77,-3.0056955838485546,-3.007311393418289,,0.009742071384509887,0.19326433311023627,0.1835222617257264,0.1853277377766765,0.2274874773211233,31860,63720
foreground_psnr,GridDistortion,78,-2.810680318396792,-2.7979969966759586,,0.00858044239458855,0.1932503963719585,0.18466995397736996,0.18626821768919477,0.22890616016033838,31860,63720
foreground_psnr,GridDistortion,79,-2.5732892090833976,-2.6739390401087224,,0.007070392407304005,0.20306332359977686,0.19599293119247285,0.19738854566704592,0.24593287898076963,31860,63720
foreground_psnr,GridDistortion,80,-2.8989889081599034,-3.0031371893663934,,0.009121652148099568,0.19041799106804524,0.18129633891994568,0.18296528460125638,0.2239382013430879,31860,63720
foreground_psnr,GridDistortion,81,-2.8567876940553396,-2.9432130053067587,,0.008838779790169893,0.19279548777763345,0.18395670798746355,0.1855971604180798,0.22789355758307214,31860,63720
foreground_psnr,GridDistortion,82,-2.803267492440435,-2.8691177709336335,,0.008448315078198432,0.19177907126496985,0.18333075618677142,0.18489278872157808,0.22683247818601734,31860,63720
foreground_psnr,GridDistortion,83,-2.6778124281406197,-2.700474978297624,,0.007723568122660951,0.19015726467009963,0.18243369654743868,0.18385370314830812,0.2252705230147207,31860,63720
foreground_psnr,GridDistortion,84,-2.5962268424381323,-2.624709484194172,,0.007197918433759609,0.1934699068515573,0.18627198841779768,0.18762247972318488,0.23095479015624792,31860,63720
foreground_psnr,GridDistortion,85,-2.7994430500224543,-2.894940441857987,,0.008453882845276373,0.19947771619808818,0.1910238333528118,0.1926524949751822,0.2386240048753976,31860,63720
foreground_psnr,GridDistortion,86,-2.855033026304049,-2.7812138471915113,,0.008825862370396287,0.19697881680572915,0.18815295443533286,0.18982835335605233,0.23430634007299153,31860,63720
foreground_psnr,GridDistortion,87,-2.7464219237252934,-2.725916016153514,,0.008233370297533016,0.1914237492037124,0.1831903789061794,0.1847111744031326,0.22655918811092104,31860,63720
foreground_psnr,GridDistortion,88,-2.63756833282525,-2.6188667245419506,,0.007584549076430469,0.189617924344338,0.18203337526790753,0.1834245679050061,0.2246266060618732,31860,63720
foreground_psnr,GridDistortion,89,-2.813660998348837,-2.843618136068803,,0.00859096481390731,0.19540858887231283,0.18681762405840552,0.1884364751863885,0.23218943363634528,31860,63720
foreground_psnr,GridDistortion,90,-2.7868669749419035,-2.832735709866442,,0.008271020741916435,0.1926174177818638,0.18434639703994737,0.18588384618735015,0.2283259524047315,31860,63720
foreground_psnr,GridDistortion,91,-2.7529656315697606,-2.678124916214873,,0.00815960621277556,0.19916361944928085,0.1910040132365053,0.1925753522773752,0.23850566467167195,31860,63720
foreground_psnr,GridDistortion,92,-2.973606700521418,-2.981833385768135,,0.00954369243980624,0.19751707351044656,0.18797338107064032,0.1897846271822712,0.2342397263115944,31860,63720
foreground_psnr,GridDistortion,93,-2.724012227106466,-2.7146404140484486,,0.008007783889687925,0.1943007313919225,0.18629294750223457,0.18779678356016286,0.23121896067260114,31860,63720
foreground_psnr,GridDistortion,94,-2.8939337240025704,-2.9245828145151065,,0.009047482617110303,0.1910385651201636,0.1819910825030533,0.18365267690493647,0.22496879907518255,31860,63720
foreground_psnr,GridDistortion,95,-2.846244001944983,-2.888059833795453,,0.008852792516903962,0.1909351108042464,0.18208231828734245,0.183708652874803,0.2250527994958975,31860,63720
foreground_psnr,GridDistortion,96,-2.8578607204810647,-2.9293996704131207,,0.008791999894471325,0.1994856915311496,0.19069369163667826,0.19238514178293165,0.23821397021799584,31860,63720
foreground_psnr,GridDistortion,97,-2.989105283243765,-3.0301874816969447,,0.00972361484742601,0.18946139400738682,0.1797377791599608,0.18150264093419557,0.22175104039596955,31860,63720
foreground_psnr,GridDistortion,98,-2.905664346673559,-2.919457687320324,,0.00910159283372547,0.1898008631492335,0.18069927031550803,0.18235902793734773,0.22303068726768058,31860,63720
foreground_psnr,GridDistortion,99,-2.9821488205968056,-2.7843702920924223,,0.009550813157220728,0.2006403907045312,0.19108957754731049,0.19293223729774583,0.2390533313482414,31860,63720
foreground_psnr,GridDistortion,100,-2.6516421468005995,-2.8110408499920796,,0.00764012451741114,0.1923970073311464,0.18475688281373526,0.1861793159703149,0.22877191453089657,31860,63720
foreground_psnr,GridDistortion,101,-2.6579404857149247,-2.7306370467360868,,0.00760221757248325,0.19203213557140697,0.18442991799892372,0.18584273490392872,0.22826392746369353,31860,63720
foreground_psnr,GridDistortion,102,-2.6562852094902305,-2.61322044642584,,0.007645954344066341,0.193567941142484,0.18592198679841765,0.18735449068031515,0.2305488537519404,31860,63720
foreground_psnr,GridDistortion,103,-2.99045694156784,-2.941999831665353,,0.009538570395105417,0.19066417368809319,0.18112560329298777,0.18286992090670373,0.22379536084342877,31860,63720
foreground_psnr,GridDistortion,104,-2.706154834528959,-2.7806903169034176,,0.008016193974265562,0.19601700574379333,0.18800081176952776,0.18952004118165067,0.23383680141574886,31860,63720
foreground_psnr,GridDistortion,105,-2.6877236505480435,-2.6927393466854572,,0.007797965819027253,0.19413813835427896,0.1863401725352517,0.18780466690845765,0.23123091115729205,31860,63720
foreground_psnr,GridDistortion,106,-3.0092694242731928,-3.0075194166734804,,0.009869466518388714,0.1935718306386538,0.18370236412026508,0.18553348059503794,0.22779755358217318,31860,63720
foreground_psnr,GridDistortion,107,-2.7480803446347326,-2.789448982900483,,0.008018497407072833,0.19020816558635267,0.18218966817927984,0.18366236437177175,0.22498333576208437,31860,63720
foreground_psnr,GridDistortion,108,-2.665167360088008,-2.760578659585195,,0.007596949650306217,0.1971773607697036,0.18958041111939739,0.1910316690910964,0.236142333132455,31860,63720
foreground_psnr,GridDistortion,109,-2.799544648091399,-2.7006629345202424,,0.008478245719788946,0.18867852318614664,0.1802002774663577,0.18174112336765919,0.22210712105640731,31860,63720
foreground_psnr,GridDistortion,110,-3.0360372297857183,-3.049113596229125,,0.009944914194769838,0.19456237215758287,0.18461745796281304,0.18647190505835362,0.22921384795165445,31860,63720
foreground_psnr,GridDistortion,111,-2.854397508489073,-2.9128640656531983,,0.008864092363259357,0.19173872694971172,0.18287463458645237,0.18451014959441608,0.2262568314034196,31860,63720
foreground_psnr,GridDistortion,112,-3.11956301550211,-3.00078082363819,,0.010615511608790151,0.19747387196190558,0.18685836035311543,0.18886324027270404,0.23283772804995279,31860,63720
foreground_psnr,GridDistortion,113,-2.7804828864547657,-2.886388759816918,,0.008379585734665795,0.1961665449291059,0.1877869591944401,0.18937383346788658,0.23361426177251882,31860,63720
foreground_psnr,GridDistortion,114,-2.7653875147350044,-2.713446800846437,,0.00837368583335063,0.18908543033340874,0.1807117445000581,0.18223774613315508,0.2228493003576912,31860,63720
foreground_psnr,GridDistortion,115,-3.1387304626091543,-3.1501947239027177,,0.010618729657918657,0.1934150778490934,0.18279634819117474,0.18475824605813732,0.2266300090308095,31860,63720
foreground_psnr,GridDistortion,116,-2.821718447468676,-2.757427215919029,,0.008585753526678674,0.19115191789346375,0.18256616436678508,0.1841472068978362,0.22571131514748236,31860,63720
foreground_psnr,GridDistortion,117,-2.826854749716134,-2.833039378161259,,0.008584789135258841,0.18761413447782038,0.17902934534256154,0.18057958298461746,0.22037476640178413,31860,63720
foreground_psnr,GridDistortion,118,-2.5842551127042017,-2.5988409298018462,,0.007173366723200014,0.1942027132869284,0.18702934656372838,0.18838067019459642,0.23210471125640042,31860,63720
foreground_psnr,GridDistortion,119,-2.5181098974778893,-2.5905623298256653,,0.006908472956414058,0.19607255511225163,0.18916408215583758,0.19048000814081592,0.23529994324581166,31860,63720
foreground_psnr,GridDistortion,120,-2.919489236836681,-2.9447639398419625,,0.00916323908746186,0.19202809291711542,0.18286485382965356,0.1845559844401001,0.22632575740148184,31860,63720
foreground_psnr,GridDistortion,121,-2.5426796172307378,-2.64278303585116,,0.00698899119601859,0.18620314421454776,0.17921415301852917,0.1804754946618177,0.22021976583524283,31860,63720
foreground_psnr,GridDistortion,122,-2.9421132646241137,-3.0254379804318248,,0.009388465644184496,0.19292020789309405,0.18353174224890956,0.18527115411416883,0.227402227194655,31860,63720
foreground_psnr,GridDistortion,123,-2.9397998170192863,-2.9420082425605276,,0.00924334831807394,0.19810509894916006,0.18886175063108612,0.19062375237195842,0.2355193310040917,31860,63720
foreground_psnr,GridDistortion,124,-2.8620207630170835,-2.9559473085482306,,0.008759586408179532,0.20061046738886124,0.1918508809806817,0.19354626622364826,0.23999673895405774,31860,63720
foreground_psnr,GridDistortion,125,-2.7958549919439983,-2.7559163309298658,,0.008379551291230025,0.1970555608487068,0.18867600955747676,0.19027039005010396,0.23498015598302918,31860,63720
foreground_psnr,GridDistortion,126,-2.9772070434438653,-2.9802174515168485,,0.009609411352895059,0.19215868673025394,0.18254927537735888,0.18432048675535695,0.2259717006035366,31860,63720
foreground_psnr,GridDistortion,127,-2.9878926655936597,-3.0308174181185015,,0.009656063753454625,0.19231663801125076,0.18266057425779614,0.18444155365871087,0.22615369197160773,31860,63720
foreground_psnr,GridDistortion,128,-2.5778312686940725,-2.631388025409527,,0.00712426588969417,0.19330873732498666,0.1861844714352925,0.18752041674392245,0.2308001586851195,31860,63720
foreground_psnr,GridDistortion,129,-2.7193424835853923,-2.6129588230885665,,0.008045373975461234,0.18948059811654472,0.18143522414108348,0.18290677756927481,0.22385056263856357,31860,63720
foreground_psnr,GridDistortion,130,-2.6852270409915224,-2.753300505128268,,0.007687333959491394,0.19896606555401763,0.19127873159452624,0.19276054628805653,0.2387897982459632,31860,63720
foreground_psnr,GridDistortion,131,-2.903080468006158,-2.7515886294309664,,0.009135752637530747,0.18735881362501638,0.17822306098748564,0.17986627478172562,0.21931335006843564,31860,63720
foreground_psnr,GridDistortion,132,-2.8147603681946194,-2.8340476054338257,,0.008547131746994063,0.19165528237249962,0.18310815062550556,0.18468669211492839,0.22652235690106293,31860,63720
foreground_psnr,GridDistortion,133,-2.8470167621745626,-2.8121007471032873,,0.008770437822054888,0.19351202405776335,0.18474158623570847,0.1863761869952621,0.2290692381617606,31860,63720
foreground_psnr,GridDistortion,134,-2.9443097214107694,-2.916109188070744,,0.00955313037031602,0.19488793887479694,0.18533480850448092,0.18712241331407847,0.23019753082007235,31860,63720
foreground_psnr,GridDistortion,135,-2.8224859956623,-2.790333926603081,,0.008691020145627393,0.19765483247690996,0.18896381233128257,0.19062049892763216,0.23551436461520725,31860,63720
foreground_psnr,GridDistortion,136,-2.992397862061854,-3.069065153446724,,0.009700736151655898,0.19661328808125578,0.18691255192959988,0.1887435028510977,0.23265576733674492,31860,63720
foreground_psnr,GridDistortion,137,-3.0830234141898374,-3.1291151651640456,,0.010301618130628354,0.19014494010042837,0.17984332196980002,0.181715283428176,0.22206852914162442,31860,63720
foreground_psnr,GridDistortion,138,-2.9436475694725974,-2.885285360023982,,0.009318685099238166,0.19841427931668354,0.18909559421744537,0.19087429163472958,0.2359018996199804,31860,63720
foreground_psnr,GridDistortion,139,-2.7644045362520417,-2.774948620764013,,0.008367810969175493,0.18927341546945609,0.1809056045002806,0.1824321623495193,0.2231400918042364,31860,63720
foreground_psnr,GridDistortion,140,-3.0576940885414503,-2.919734994301976,,0.009998132413808758,0.1955086036553757,0.18551047124156694,0.1873839608948173,0.23059348065681343,31860,63720
foreground_psnr,GridDistortion,141,-2.808770845315356,-2.7953277654273623,,0.00861419946834241,0.19186474754334892,0.18325054807500651,0.18484282100543847,0.2267572754906348,31860,63720
foreground_psnr,GridDistortion,142,-2.5619348370122856,-2.64938379901317,,0.007181721392684914,0.1953291018488521,0.1881473804561672,0.18950837682006888,0.23381904439251378,31860,63720
foreground_psnr,GridDistortion,143,-2.897905152312657,-2.8345009266230843,,0.009061165726785725,0.18849796014002962,0.1794367944132439,0.18107756826873023,0.22111687414144615,31860,63720
foreground_psnr,GridDistortion,144,-2.943805148602711,-2.9551219641695936,,0.009464573792842823,0.2002447228375317,0.19078014904468887,0.19260305487023516,0.23854815903381948,31860,63720
foreground_psnr,GridDistortion,145,-3.050392929954413,-3.009918100781603,,0.01006534585779395,0.20155215083952827,0.19148680498173432,0.1934337829072775,0.2398238096365006,31860,63720
foreground_psnr,GridDistortion,146,-3.0400093075889045,-2.9597345364950893,,0.009864743792563191,0.19579156793561503,0.18592682414305184,0.18777921801837094,0.23119233364139427,31860,63720
foreground_psnr,GridDistortion,147,-3.1713486377030273,-3.1277786154133644,,0.010797299937132743,0.20145278734866978,0.19065548741153704,0.19273652144239015,0.23875293081109655,31860,63720
foreground_psnr,GridDistortion,148,-2.8558253084611662,-2.8504776184152005,,0.008873977320098425,0.19283126404088524,0.18395728672078682,0.18560433538349186,0.22790437553580462,31860,63720
foreground_psnr,GridDistortion,149,-2.7088041907250413,-2.8687282802729452,,0.007951420319413649,0.18799418840798354,0.1800427680885699,0.1814858382706812,0.22172595998491504,31860,63720
foreground_psnr,GridDistortion,150,-2.7366678464898695,-2.7842560061423045,,0.008120698166776297,0.19889175399041703,0.19077105582364073,0.1923329335243224,0.23813393105600203,31860,63720
foreground_psnr,GridDistortion,151,-2.9294037246488474,-2.771405430533479,,0.00927855681882439,0.19843108091471096,0.18915252409588657,0.1909240234959725,0.23597786739503088,31860,63720
